assertion_id,entity_type,entity_name,office,source_record_id,asserted_fact,claimed_reference_date,claimed_status,claimed_party,source_urls_raw,document_identifier,publisher,publication_date_raw,source_retrieval_date,audit_import_date,locator,support_kind,source_access_status,temporal_limit,conflict_or_limit
LEG-260dc224b3b3,person,Paulo Pimenta,Secretaria Extraordinária da Presidência da República para Apoio à Reconstrução do Rio Grande do Sul,lula_2023_presente:2:61,PT contemporaneously records its minister Pimenta taking this new appointment; party continuity independently recorded in April 2024 CNN roster.,2024-05-15,PARTY,PT,https://pt.org.br/lula-cria-secretaria-extraordinaria-para-apoio-a-reconstrucao-do-rs/,,not_normalized_in_prior_ledger,2024-05-16,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:61,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-36e8fd8df999,person,Alexandre Padilha,Secretaria de Relações Institucionais,lula_2023_presente:2:62,Inauguration-day roster explicitly identifies PT.,2023-01-01,PARTY,PT,https://valor.globo.com/politica/noticia/2023/01/01/lula-d-posse-a-ministros-veja-a-lista.ghtml,,not_normalized_in_prior_ledger,2023-01-01,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:62,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-21b9236f7995,person,Gleisi Hoffmann,Secretaria de Relações Institucionais,lula_2023_presente:2:63,Appointment-day report explicitly identifies both Padilha and Hoffmann as PT.,2025-03-10,PARTY,PT,https://noticias.uol.com.br/politica/ultimas-noticias/2025/03/10/posse-padilha-gleisi-planalto-lula-ministerio.htm,,not_normalized_in_prior_ledger,2025-03-10,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:63,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-01028140cce5,person,Frederico Siqueira,Comunicações,lula_2023_presente:2:7,Appointment-day profile explicitly distinguishes nomination through the União quota from no party affiliation.,2025-04-24,UNAFFILIATED,,https://atarde.com.br/politica/conheca-o-perfil-de-frederico-siqueira-novo-ministro-das-comunicacoes-1315545,,not_normalized_in_prior_ledger,2025-04-24,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:7,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-ebab6522a877,person,Margareth Menezes,Cultura,lula_2023_presente:2:8,Dated incoming-cabinet profile explicitly identifies no party.,2023-01-01,UNAFFILIATED,,https://news.files.bbci.co.uk/include/vjamericas/1144-brasil-lula-ministries/portuguese/app,,not_normalized_in_prior_ledger,2022-12-23,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:8,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-49030b7594f1,person,José Múcio,Defesa,lula_2023_presente:2:9,Veja explicitly distinguishes his former PTB affiliation before TCU service from no party at appointment; independent 29 December roster also lists no party.,2023-01-01,UNAFFILIATED,,https://veja.abril.com.br/coluna/radar/lula-ja-anunciou-mais-ministros-sem-partido-que-do-pt/ | https://www.diariodepernambuco.com.br/noticia/politica/2022/12/governo-lula-tera-representacao-de-nove-legendas-e-11-ministros-sem-pa.html,,not_normalized_in_prior_ledger,2022-12-23,,2026-09-10,Prior appointment_evidence.csv row source_record_id=lula_2023_presente:2:9,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,"Conflicting shorthand PTB labels in Valor/BBC/Poder360 were checked: retained explicit temporal account (former PTB before TCU, now no party), not an unqualified legacy label."
LEG-7d94ee1b94f6,person,Fábio Medina Osório,Advocacia-Geral da União,michel_temer:0:1,Contemporaneous FPA May 2016 cabinet roster p11 explicitly identifies no party.,2016-05-12,UNAFFILIATED,,https://fpabramo.org.br/wp-content/uploads/2016/05/Boletim-mensal-analise-conjuntura-03-final.pdf,,not_normalized_in_prior_ledger,2016-05,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:1,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-689fffcf6dc3,person,Marcelo Calero,Cultura,michel_temer:0:10,Own dated statement establishes PMDB membership from September 2015; overrides contemporaneous DIAP no-party shorthand.,2016-05-24,PARTY,PMDB,"https://www.em.com.br/app/noticia/politica/2016/11/29/interna_politica,828086/calero-nao-podemos-mais-tolerar-a-esculhambacao-que-e-a-politica-do.shtml",,not_normalized_in_prior_ledger,2016-11-29,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:10,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,DIAP roster inaccurately said sem partido; explicit retrospective affiliation start resolves conflict.
LEG-5229971714f3,person,Roberto Freire,Cultura,michel_temer:0:11,Chamber historical record identifies PPS mandate and ministerial appointment leave on November 23.,2016-11-23,PARTY,PPS,https://www.camara.leg.br/deputados/73805/biografia,,not_normalized_in_prior_ledger,2016-11-23,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:11,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-7139e1851d7d,person,João Batista de Andrade,Cultura,michel_temer:0:12,Contemporaneous interview identifies PPS affiliation; academic reconstruction explicitly identifies PPS during the interim appointment using TSE-linked and biographical records.,2017-05-22,PARTY,PPS,https://www.scielo.br/j/rbcpol/a/YwHb9JmWH36dNyyjvPtHPjK/?format=html&lang=pt | https://entretenimento.uol.com.br/noticias/redacao/2017/06/16/comecou-a-atingir-minha-historia-diz-ministro-que-deixou-cultura.htm,,not_normalized_in_prior_ledger,2017-06-16,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:12,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-5041fedb5f1c,person,Sérgio Sá Leitão,Cultura,michel_temer:0:13,"Pedro De Cillo Rodrigues biographical research p81 explicitly states he never affiliated with a party, covering PT/MDB/PSDB government service; corroborates contemporaneous July 2018 UOL no-party roster.",2017-07-25,UNAFFILIATED,,https://www.teses.usp.br/teses/disponiveis/8/8132/tde-22052023-154952/publico/2023_PedroDeCilloRodrigues_VCorrig.pdf,,not_normalized_in_prior_ledger,2023,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:13,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-9d878ec47da4,person,Luislinda Valois,Direitos Humanos,michel_temer:0:14,Official party appointment-day announcement identifies its member.,2017-02-03,PARTY,PSDB,https://www.psdb.org.br/rs/luislinda-valois-e-alexandre-de-moraes-tomam-posse-nos-direitos-humanos-e-novo-ministerio-da-justica-e-seguranca/,,not_normalized_in_prior_ledger,2017-02-03,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:14,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-422e9936450e,person,Gustavo Rocha,Direitos Humanos,michel_temer:0:15,"Direct statement at first party membership ceremony: never previously had party affiliation; his first membership is Republicanos in September 2025, after 2018 appointment.",2018-02-20,UNAFFILIATED,,https://jornaldebrasilia.com.br/blogs-e-colunas/do-alto-da-torre/ibaneis-sinaliza-apoio-a-gustavo-rocha-para-vice/,,not_normalized_in_prior_ledger,2025-09-17,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:15,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-2f2c95a35e85,person,Fabiano Silveira,"Fiscalização, Transparência e Controladoria-Geral da União",michel_temer:0:16,"Gomes, Revista da CGU 8(13), Table 3 p464 and historical membership index pp471-472 explicitly report no affiliation for the 2003-2016 period; direct study of official records, LAI and biographical data.",2016-05-12,UNAFFILIATED,,https://repositorio.cgu.gov.br/bitstream/1/34422/10/V8.n13_Importancia.pdf,,not_normalized_in_prior_ledger,2016-12,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:16,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-10ae0d5a66c3,person,Carlos Higino Ribeiro de Alencar,"Fiscalização, Transparência e Controladoria-Geral da União",michel_temer:0:17,"Gomes, Revista da CGU 8(13), Table 3 p464 and historical membership index pp471-472 explicitly report no affiliation for the 2003-2016 period; direct study of official records, LAI and biographical data.",2016-05-30,UNAFFILIATED,,https://repositorio.cgu.gov.br/bitstream/1/34422/10/V8.n13_Importancia.pdf,,not_normalized_in_prior_ledger,2016-12,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:17,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-220a8c056a08,person,Torquato Jardim,"Fiscalização, Transparência e Controladoria-Geral da União",michel_temer:0:18,Contemporaneous DIAP cabinet directory explicitly identifies no party.,2016-06-02,UNAFFILIATED,,https://www.diap.org.br/index.php/publicacoes/send/61-boletim-do-diap/892-boletim-do-diap-numero-299-maio-de-2016,,not_normalized_in_prior_ledger,2016-05/2016-06,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:18,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-300fa8e71e1b,person,Wagner de Campos Rosário,"Fiscalização, Transparência e Controladoria-Geral da União",michel_temer:0:19,"Explicit no-party report in July2018, but no appointment-start evidence or retrospective continuity statement located for May2017.",2017-05-31,UNRESOLVED,,https://noticias.uol.com.br/politica/ultimas-noticias/2018/07/11/a-menos-de-seis-meses-de-fim-do-governo-temer-tem-58-ministro.htm,,not_normalized_in_prior_ledger,2018-07-11,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:19,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,Diagnostic only: unresolved party is not an unaffiliated classification; do not use in production.
LEG-f2b0ba61be8c,person,Grace Mendonça,Advocacia-Geral da União,michel_temer:0:2,Report reproduces electoral affiliation certificate from April 30 1997; planned subsequent departure does not affect appointment.,2016-09-09,PARTY,PSDB,https://epoca.globo.com/tempo/expresso/noticia/2016/09/ministra-da-agu-e-tucana-ha-mais-de-19-anos-e-diz-que-nao-sabia.html,,not_normalized_in_prior_ledger,2016-09-21,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:2,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,Minister said she had forgotten membership; certificate establishes formal affiliation at appointment.
LEG-6de03bbf7354,person,Mendonça Filho,Educação,michel_temer:0:20,Reuters appointment-day roster identifies party.,2016-05-12,PARTY,DEM,https://noticias.uol.com.br/ultimas-noticias/reuters/2016/05/12/saiba-mais-governo-temer-anuncia-ministros.htm,,not_normalized_in_prior_ledger,2016-05-12,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:20,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-583e1fef9251,person,Rossieli Soares,Educação,michel_temer:0:21,Contemporaneous appointment roster explicitly says no party.,2018-04-10,UNAFFILIATED,,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/10/temer-da-posse-a-novos-ministros.htm,,not_normalized_in_prior_ledger,2018-04-10,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:21,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-5f81e43d920a,person,Raul Jungmann,Defesa,michel_temer:0:22,Reuters appointment-day roster identifies party.,2016-05-12,PARTY,PPS,https://noticias.uol.com.br/ultimas-noticias/reuters/2016/05/12/saiba-mais-governo-temer-anuncia-ministros.htm,,not_normalized_in_prior_ledger,2016-05-12,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:22,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-509151491adc,person,Joaquim Silva e Luna,Defesa,michel_temer:0:23,Later Republicanos entry and July2018 no-party roster are insufficient alone to prove no-party at February2018 appointment. No first-ever-membership declaration located.,2018-02-26,UNRESOLVED,,https://www.poder360.com.br/poder-flash/ex-presidente-da-petrobras-se-filia-ao-republicanos/ | https://noticias.uol.com.br/politica/ultimas-noticias/2018/07/11/a-menos-de-seis-meses-de-fim-do-governo-temer-tem-58-ministro.htm,,not_normalized_in_prior_ledger,2023-06-10 / 2018-07-11,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:23,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,Diagnostic only: unresolved party is not an unaffiliated classification; do not use in production.
LEG-839c037f9735,person,Osmar Terra,Desenvolvimento Social e Agrário,michel_temer:0:24,Reuters appointment-day roster identifies party.,2016-05-12,PARTY,PMDB,https://noticias.uol.com.br/ultimas-noticias/reuters/2016/05/12/saiba-mais-governo-temer-anuncia-ministros.htm,,not_normalized_in_prior_ledger,2016-05-12,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:24,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-8e386223a64d,person,Alberto Beltrame,Desenvolvimento Social e Agrário,michel_temer:0:25,Contemporaneous appointment roster identifies MDB.,2018-04-06,PARTY,MDB,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/10/temer-da-posse-a-novos-ministros.htm,,not_normalized_in_prior_ledger,2018-04-10,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:25,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-43b835cc62f8,person,Leonardo Picciani,Esporte,michel_temer:0:28,Reuters appointment-day roster identifies party.,2016-05-12,PARTY,PMDB,https://noticias.uol.com.br/ultimas-noticias/reuters/2016/05/12/saiba-mais-governo-temer-anuncia-ministros.htm,,not_normalized_in_prior_ledger,2016-05-12,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:28,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-d2b6ba0c63b5,person,Leandro Cruz Fróes da Silva,Esporte,michel_temer:0:29,Published correction reports ministerial press office statement that he was never affiliated to MDB; corroborated by IPEA 2021 NT53.,2018-04-06,UNAFFILIATED,,https://veja.abril.com.br/coluna/radar/patrocinio-de-ibaneis-para-escola-de-samba-tem-dedo-de-picciani/,,not_normalized_in_prior_ledger,2019-05-23,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:29,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,"April 2018 UOL roster MDB label denoted linkage/nomination, not formal membership; IPEA explicitly distinguishes the two."
LEG-80fb13f63f08,person,Blairo Maggi,"Agricultura, Pecuária e Abastecimento",michel_temer:0:3,Reuters appointment-day roster identifies party.,2016-05-12,PARTY,PP,https://noticias.uol.com.br/ultimas-noticias/reuters/2016/05/12/saiba-mais-governo-temer-anuncia-ministros.htm,,not_normalized_in_prior_ledger,2016-05-12,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:3,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-aa24caf1c8cd,person,Henrique Meirelles,Fazenda e Previdência Social,michel_temer:0:30,Reuters appointment-day roster identifies party.,2016-05-12,PARTY,PSD,https://noticias.uol.com.br/ultimas-noticias/reuters/2016/05/12/saiba-mais-governo-temer-anuncia-ministros.htm,,not_normalized_in_prior_ledger,2016-05-12,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:30,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-fbbfb4d9d59f,person,Eduardo Guardia,Fazenda e Previdência Social,michel_temer:0:31,Contemporaneous appointment roster explicitly says no party.,2018-04-06,UNAFFILIATED,,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/10/temer-da-posse-a-novos-ministros.htm,,not_normalized_in_prior_ledger,2018-04-10,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:31,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-d4d6ed48816a,person,Helder Barbalho,Integração Nacional,michel_temer:0:32,Reuters appointment-day roster identifies party.,2016-05-12,PARTY,PMDB,https://noticias.uol.com.br/ultimas-noticias/reuters/2016/05/12/saiba-mais-governo-temer-anuncia-ministros.htm,,not_normalized_in_prior_ledger,2016-05-12,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:32,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-8553657ff23b,person,Pádua Andrade,Integração Nacional,michel_temer:0:33,Contemporaneous rosters conflict: UOL says no party; newspaper clipping labels MDB. Individual Wikipedia biography asserts PMDB joining in2017 but statement has no clearly supporting citation; bounded follow-up did not substantiate it independently.,2018-04-10,UNRESOLVED,,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/10/temer-da-posse-a-novos-ministros.htm | https://www.gov.br/mme/pt-br/arquivos/clipping-11-04-2018.pdf/@@download/file | https://pt.wikipedia.org/w/index.php?title=P%C3%A1dua_Andrade&oldid=69441909,,not_normalized_in_prior_ledger,2018-04-10 / 2018-04-11,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:33,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,Diagnostic only: unresolved party is not an unaffiliated classification; do not use in production.
LEG-5cd7ab190ecc,person,Alexandre de Moraes,Justiça,michel_temer:0:34,Reuters appointment-day roster identifies party.,2016-05-12,PARTY,PSDB,https://noticias.uol.com.br/ultimas-noticias/reuters/2016/05/12/saiba-mais-governo-temer-anuncia-ministros.htm,,not_normalized_in_prior_ledger,2016-05-12,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:34,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-8668ded98bde,person,José Levi,Justiça,michel_temer:0:35,Bounded name/party/filiação and contemporary appointment searches did not locate dated formal affiliation or explicit absence evidence. Blank pinned field and technical career are insufficient.,2017-02-07,UNRESOLVED,,,,not_normalized_in_prior_ledger,,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:35,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,Diagnostic only: unresolved party is not an unaffiliated classification; do not use in production.
LEG-e8ffefa1056b,person,Osmar Serraglio,Justiça,michel_temer:0:36,Appointment-day report identifies PMDB parliamentary affiliation.,2017-03-07,PARTY,PMDB,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2017/03/07/temer-nomeia-serraglio-e-aloysio-nunes-e-designa-novos-membros-para-o-conselhao.htm,,not_normalized_in_prior_ledger,2017-03-07,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:36,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-fc6bc5c9fcd6,person,Torquato Jardim,Justiça,michel_temer:0:37,Contemporaneous new-appointment report explicitly identifies no party.,2017-05-31,UNAFFILIATED,,https://bhaz.com.br/colunas/orion-teixeira/temer-troca-ministros-de-olho-no-tse-e-na-camara-dos-deputados/,,not_normalized_in_prior_ledger,2017-05-29,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:37,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-0e05a77ccc65,person,Sarney Filho,Meio Ambiente,michel_temer:0:38,Reuters appointment-day roster identifies party.,2016-05-12,PARTY,PV,https://noticias.uol.com.br/ultimas-noticias/reuters/2016/05/12/saiba-mais-governo-temer-anuncia-ministros.htm,,not_normalized_in_prior_ledger,2016-05-12,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:38,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-3ef836b8a40d,person,Ilan Goldfajn,Banco Central,michel_temer:0:4,Bloomberg interview explicitly reports his statement that he had never belonged to any political party; establishes unaffiliated status backward to 2016 appointment.,2016-06-09,UNAFFILIATED,,https://gestion.pe/mundo/ilan-goldfajn-expresidente-banco-central-de-brasil-quiere-despolitizar-el-bid-noticia/,,not_normalized_in_prior_ledger,2022-11-17,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:4,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-2f8bf5705498,person,Fernando Bezerra Coelho Filho,Minas e Energia,michel_temer:0:40,Reuters appointment-day roster identifies party.,2016-05-12,PARTY,PSB,https://noticias.uol.com.br/ultimas-noticias/reuters/2016/05/12/saiba-mais-governo-temer-anuncia-ministros.htm,,not_normalized_in_prior_ledger,2016-05-12,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:40,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-c9ecc2f3d167,person,Moreira Franco,Minas e Energia,michel_temer:0:41,Contemporaneous appointment roster identifies MDB.,2018-04-06,PARTY,MDB,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/10/temer-da-posse-a-novos-ministros.htm,,not_normalized_in_prior_ledger,2018-04-10,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:41,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-5584b8519f7d,person,Romero Jucá,"Planejamento, Orçamento e Gestão",michel_temer:0:42,Reuters appointment-day roster identifies party.,2016-05-12,PARTY,PMDB,https://noticias.uol.com.br/ultimas-noticias/reuters/2016/05/12/saiba-mais-governo-temer-anuncia-ministros.htm,,not_normalized_in_prior_ledger,2016-05-12,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:42,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-e96dc186b8a7,person,Dyogo Oliveira,"Planejamento, Orçamento e Gestão",michel_temer:0:43,Contemporaneous DIAP cabinet directory explicitly identifies no party.,2016-05-23,UNAFFILIATED,,https://www.diap.org.br/index.php/publicacoes/send/61-boletim-do-diap/892-boletim-do-diap-numero-299-maio-de-2016,,not_normalized_in_prior_ledger,2016-05/2016-06,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:43,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-d0da31186ebc,person,Esteves Colnago,"Planejamento, Orçamento e Gestão",michel_temer:0:44,"April UOL roster says MDB, July UOL roster says no party; actual affiliation versus political nomination not resolved.",2018-04-10,UNRESOLVED,,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/10/temer-da-posse-a-novos-ministros.htm | https://noticias.uol.com.br/politica/ultimas-noticias/2018/07/11/a-menos-de-seis-meses-de-fim-do-governo-temer-tem-58-ministro.htm,,not_normalized_in_prior_ledger,2018-04-10 / 2018-07-11,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:44,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,Diagnostic only: unresolved party is not an unaffiliated classification; do not use in production.
LEG-576bc18c4ce8,person,José Serra,Relações Exteriores,michel_temer:0:45,Reuters appointment-day roster identifies party.,2016-05-12,PARTY,PSDB,https://noticias.uol.com.br/ultimas-noticias/reuters/2016/05/12/saiba-mais-governo-temer-anuncia-ministros.htm,,not_normalized_in_prior_ledger,2016-05-12,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:45,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-5932ad93e7d8,person,Marcos Galvão,Relações Exteriores,michel_temer:0:46,Bounded name/party/filiação and contemporary appointment searches did not locate dated formal affiliation or explicit absence evidence. Blank pinned field and technical career are insufficient.,2017-02-22,UNRESOLVED,,,,not_normalized_in_prior_ledger,,,2026-09-10,Prior appointment_evidence.csv row source_record_id=michel_temer:0:46,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,Diagnostic only: unresolved party is not an unaffiliated classification; do not use in production.
